Time,Va,Vb,Vc,Ia,Ib,Ic,Ea,Eb,Ec,Theta,Sector
0.0731,0.0000,10.0571,12.0000,-10.0426,-0.0000,10.0074,-2.4839,2.6989,-0.2150,22.9666,3
0.0731,0.0000,10.0509,12.0000,-10.0276,-0.0000,9.9923,-2.4892,2.6948,-0.2056,22.9698,3
0.0731,0.0000,10.0447,12.0000,-10.0125,-0.0000,9.9773,-2.4944,2.6906,-0.1962,22.9729,3
0.0731,0.0000,10.0384,12.0000,-9.9975,-0.0000,9.9623,-2.4997,2.6864,-0.1868,22.9761,3
0.0731,0.0000,10.0321,12.0000,-9.9825,-0.0000,9.9473,-2.5049,2.6822,-0.1774,22.9792,3
0.0732,0.0000,10.0258,12.0000,-9.9676,-0.0000,9.9323,-2.5100,2.6780,-0.1679,22.9823,3
0.0732,0.0000,10.0194,12.0000,-9.9526,-0.0000,9.9174,-2.5152,2.6737,-0.1585,22.9855,3
0.0732,0.0000,10.0129,12.0000,-9.9377,-0.0000,9.9025,-2.5203,2.6694,-0.1491,22.9886,3
0.0732,0.0000,10.0065,12.0000,-9.9228,-0.0000,9.8875,-2.5254,2.6651,-0.1397,22.9918,3
0.0732,0.0000,10.0000,12.0000,-9.9079,-0.0000,9.8726,-2.5305,2.6608,-0.1303,22.9949,3
0.0732,0.0000,9.9934,12.0000,-9.8930,-0.0000,9.8578,-2.5355,2.6564,-0.1209,22.9980,3
0.0732,0.0000,9.9868,12.0000,-9.8782,-0.0000,9.8429,-2.5405,2.6520,-0.1115,23.0012,3
0.0732,0.0000,9.9802,12.0000,-9.8633,-0.0000,9.8281,-2.5455,2.6476,-0.1020,23.0043,3
0.0732,0.0000,9.9735,12.0000,-9.8485,-0.0000,9.8133,-2.5505,2.6432,-0.0926,23.0075,3
0.0732,0.0000,9.9668,12.0000,-9.8337,-0.0000,9.7985,-2.5555,2.6387,-0.0832,23.0106,3
0.0733,0.0000,9.9601,12.0000,-9.8190,-0.0000,9.7837,-2.5604,2.6342,-0.0738,23.0137,3
0.0733,0.0000,9.9533,12.0000,-9.8042,-0.0000,9.7690,-2.5653,2.6297,-0.0644,23.0169,3
0.0733,0.0000,9.9465,12.0000,-9.7895,-0.0000,9.7543,-2.5702,2.6251,-0.0549,23.0200,3
0.0733,0.0000,9.9396,12.0000,-9.7748,-0.0000,9.7396,-2.5750,2.6205,-0.0455,23.0232,3
0.0733,0.0000,9.9327,12.0000,-9.7601,-0.0000,9.7249,-2.5798,2.6159,-0.0361,23.0263,3
0.0733,0.0000,9.9258,12.0000,-9.7455,-0.0000,9.7102,-2.5846,2.6113,-0.0267,23.0295,3
0.0733,0.0000,9.9188,12.0000,-9.7309,-0.0000,9.6956,-2.5894,2.6067,-0.0173,23.0326,3
0.0733,0.0000,9.9118,12.0000,-9.7162,-0.0000,9.6810,-2.5942,2.6020,-0.0078,23.0357,3
0.0733,24.0000,0.0000,12.0000,-7.8190,-1.4244,9.2081,-2.5989,2.5973,0.0016,23.0389,4
0.0733,24.0000,0.0000,12.0000,-6.0137,-2.7789,8.7574,-2.6036,2.5926,0.0110,23.0420,4
0.0734,24.0000,0.0000,12.0000,-4.2961,-4.0668,8.3277,-2.6082,2.5878,0.0204,23.0452,4
0.0734,24.0000,0.0000,12.0000,-2.6618,-5.2915,7.9181,-2.6129,2.5830,0.0299,23.0483,4
0.0734,24.0000,0.0000,12.0000,-1.1068,-6.4560,7.5275,-2.6175,2.5782,0.0393,23.0514,4
0.0734,24.0000,0.0000,12.0000,0.3729,-7.5632,7.1551,-2.6221,2.5734,0.0487,23.0546,4
0.0734,0.0000,0.0000,12.0000,0.2202,-7.8356,7.5802,-2.6267,2.5685,0.0581,23.0577,4
0.0734,0.0000,0.0000,12.0000,0.0754,-8.0943,7.9837,-2.6312,2.5636,0.0676,23.0609,4
0.0734,0.0000,0.0000,12.0000,-0.0620,-8.3398,8.3666,-2.6357,2.5587,0.0770,23.0640,4
0.0734,24.0000,0.0000,12.0000,1.3685,-9.3533,7.9495,-2.6402,2.5538,0.0864,23.0671,4
0.0734,0.0000,0.0000,12.0000,1.1690,-9.5364,8.3322,-2.6447,2.5488,0.0958,23.0703,4
0.0734,0.0000,0.0000,12.0000,0.9796,-9.7102,8.6954,-2.6491,2.5439,0.1052,23.0734,4
0.0735,0.0000,0.0000,12.0000,0.7999,-9.8750,9.0398,-2.6535,2.5389,0.1146,23.0766,4
0.0735,0.0000,0.0000,12.0000,0.6294,-10.0313,9.3666,-2.6579,2.5338,0.1241,23.0797,4
0.0735,0.0000,0.0000,12.0000,0.4677,-10.1795,9.6765,-2.6622,2.5288,0.1335,23.0829,4
0.0735,0.0000,0.0000,12.0000,0.3142,-10.3199,9.9704,-2.6666,2.5237,0.1429,23.0860,4
0.0735,0.0000,0.0000,12.0000,0.1687,-10.4530,10.2491,-2.6709,2.5186,0.1523,23.0891,4
0.0735,0.0000,0.0000,12.0000,0.0307,-10.5791,10.5132,-2.6752,2.5134,0.1617,23.0923,4
0.0735,0.0000,0.0000,12.0000,-0.1002,-10.6986,10.7635,-2.6794,2.5083,0.1711,23.0954,4
0.0735,24.0000,0.0000,12.0000,1.3364,-11.5920,10.2204,-2.6836,2.5031,0.1805,23.0986,4
0.0735,0.0000,0.0000,12.0000,1.1426,-11.6610,10.4832,-2.6878,2.4979,0.1899,23.1017,4
0.0735,0.0000,0.0000,12.0000,0.9587,-11.7262,10.7322,-2.6920,2.4927,0.1993,23.1048,4
0.0736,0.0000,0.0000,12.0000,0.7842,-11.7877,10.9682,-2.6961,2.4874,0.2087,23.1080,4
0.0736,0.0000,0.0000,12.0000,0.6186,-11.8456,11.1918,-2.7003,2.4821,0.2181,23.1111,4
0.0736,0.0000,0.0000,12.0000,0.4615,-11.9002,11.4035,-2.7044,2.4768,0.2275,23.1143,4
0.0736,0.0000,0.0000,12.0000,0.3124,-11.9517,11.6040,-2.7084,2.4715,0.2369,23.1174,4
0.0736,0.0000,0.0000,12.0000,0.1711,-12.0001,11.7938,-2.7125,2.4661,0.2463,23.1205,4
0.0736,0.0000,0.0000,12.0000,0.0369,-12.0456,11.9734,-2.7165,2.4608,0.2557,23.1237,4
0.0736,0.0000,0.0000,12.0000,-0.0902,-12.0883,12.1434,-2.7205,2.4554,0.2651,23.1268,4
0.0736,24.0000,0.0000,12.0000,1.3498,-12.9088,11.5238,-2.7244,2.4499,0.2745,23.1300,4
0.0736,0.0000,0.0000,12.0000,1.1594,-12.9084,11.7138,-2.7284,2.4445,0.2839,23.1331,4
0.0736,0.0000,0.0000,12.0000,0.9786,-12.9075,11.8937,-2.7323,2.4390,0.2933,23.1363,4
0.0737,0.0000,0.0000,12.0000,0.8070,-12.9061,12.0639,-2.7361,2.4335,0.3026,23.1394,4
0.0737,0.0000,0.0000,12.0000,0.6442,-12.9042,12.2248,-2.7400,2.4280,0.3120,23.1425,4
0.0737,0.0000,0.0000,12.0000,0.4897,-12.9019,12.3770,-2.7438,2.4224,0.3214,23.1457,4
0.0737,0.0000,0.0000,12.0000,0.3431,-12.8992,12.5209,-2.7476,2.4169,0.3307,23.1488,4
0.0737,0.0000,0.0000,12.0000,0.2040,-12.8960,12.6568,-2.7514,2.4113,0.3401,23.1520,4
0.0737,0.0000,0.0000,12.0000,0.0720,-12.8924,12.7852,-2.7551,2.4057,0.3495,23.1551,4
0.0737,0.0000,0.0000,12.0000,-0.0531,-12.8885,12.9064,-2.7588,2.4000,0.3588,23.1582,4
0.0737,24.0000,0.0000,12.0000,1.3888,-13.6645,12.2405,-2.7625,2.3943,0.3682,23.1614,4
0.0737,0.0000,0.0000,12.0000,1.2002,-13.6218,12.3864,-2.7662,2.3887,0.3775,23.1645,4
0.0737,0.0000,0.0000,12.0000,1.0211,-13.5807,12.5244,-2.7698,2.3829,0.3869,23.1677,4
0.0738,0.0000,0.0000,12.0000,0.8511,-13.5409,12.6546,-2.7734,2.3772,0.3962,23.1708,4
0.0738,0.0000,0.0000,12.0000,0.6897,-13.5026,12.7777,-2.7770,2.3714,0.4056,23.1739,4
0.0738,0.0000,0.0000,12.0000,0.5365,-13.4656,12.8938,-2.7806,2.3657,0.4149,23.1771,4
0.0738,0.0000,0.0000,12.0000,0.3912,-13.4298,13.0033,-2.7841,2.3599,0.4242,23.1802,4
0.0738,0.0000,0.0000,12.0000,0.2533,-13.3951,13.1066,-2.7876,2.3540,0.4335,23.1834,4
0.0738,0.0000,0.0000,12.0000,0.1224,-13.3616,13.2040,-2.7910,2.3482,0.4429,23.1865,4
0.0738,0.0000,0.0000,12.0000,-0.0017,-13.3292,13.2956,-2.7945,2.3423,0.4522,23.1897,4
0.0738,1.8115,0.0000,12.0000,-0.0016,-13.3566,13.3231,-2.7979,2.3364,0.4615,23.1928,4
0.0738,1.8065,0.0000,12.0000,-0.0015,-13.3820,13.3484,-2.8013,2.3305,0.4708,23.1959,4
0.0738,1.8014,0.0000,12.0000,-0.0015,-13.4053,13.3718,-2.8046,2.3245,0.4801,23.1991,4
0.0739,1.7964,0.0000,12.0000,-0.0014,-13.4268,13.3933,-2.8080,2.3186,0.4894,23.2022,4
0.0739,1.7915,0.0000,12.0000,-0.0013,-13.4465,13.4130,-2.8113,2.3126,0.4987,23.2054,4
0.0739,1.7866,0.0000,12.0000,-0.0013,-13.4645,13.4310,-2.8146,2.3066,0.5080,23.2085,4
0.0739,1.7817,0.0000,12.0000,-0.0012,-13.4809,13.4473,-2.8178,2.3005,0.5173,23.2116,4
0.0739,1.7768,0.0000,12.0000,-0.0011,-13.4957,13.4621,-2.8210,2.2945,0.5266,23.2148,4
0.0739,1.7721,0.0000,12.0000,-0.0011,-13.5090,13.4755,-2.8242,2.2884,0.5358,23.2179,4
0.0739,1.7673,0.0000,12.0000,-0.0010,-13.5210,13.4874,-2.8274,2.2823,0.5451,23.2211,4
0.0739,1.7626,0.0000,12.0000,-0.0010,-13.5316,13.4980,-2.8305,2.2761,0.5544,23.2242,4
0.0739,1.7579,0.0000,12.0000,-0.0009,-13.5409,13.5074,-2.8336,2.2700,0.5636,23.2273,4
0.0739,1.7533,0.0000,12.0000,-0.0009,-13.5491,13.5155,-2.8367,2.2638,0.5729,23.2305,4
0.0740,1.7487,0.0000,12.0000,-0.0008,-13.5560,13.5225,-2.8398,2.2576,0.5821,23.2336,4
0.0740,1.7442,0.0000,12.0000,-0.0008,-13.5619,13.5284,-2.8428,2.2514,0.5914,23.2368,4
0.0740,1.7397,0.0000,12.0000,-0.0008,-13.5668,13.5332,-2.8458,2.2452,0.6006,23.2399,4
0.0740,1.7353,0.0000,12.0000,-0.0007,-13.5706,13.5371,-2.8488,2.2389,0.6098,23.2431,4
0.0740,1.7308,0.0000,12.0000,-0.0007,-13.5735,13.5400,-2.8517,2.2326,0.6191,23.2462,4
0.0740,1.7265,0.0000,12.0000,-0.0007,-13.5756,13.5420,-2.8546,2.2263,0.6283,23.2493,4
0.0740,1.7222,0.0000,12.0000,-0.0006,-13.5767,13.5432,-2.8575,2.2200,0.6375,23.2525,4
0.0740,1.7179,0.0000,12.0000,-0.0006,-13.5771,13.5435,-2.8603,2.2136,0.6467,23.2556,4
0.0740,1.7136,0.0000,12.0000,-0.0006,-13.5766,13.5431,-2.8632,2.2073,0.6559,23.2588,4
0.0740,1.7094,0.0000,12.0000,-0.0005,-13.5754,13.5419,-2.8660,2.2009,0.6651,23.2619,4
0.0741,1.7053,0.0000,12.0000,-0.0005,-13.5736,13.5400,-2.8687,2.1945,0.6743,23.2650,4
0.0741,1.7012,0.0000,12.0000,-0.0005,-13.5710,13.5375,-2.8715,2.1880,0.6835,23.2682,4
0.0741,1.6971,0.0000,12.0000,-0.0005,-13.5678,13.5343,-2.8742,2.1816,0.6926,23.2713,4
0.0741,1.6931,0.0000,12.0000,-0.0004,-13.5640,13.5305,-2.8769,2.1751,0.7018,23.2745,4
0.0741,1.6891,0.0000,12.0000,-0.0004,-13.5597,13.5261,-2.8795,2.1686,0.7110,23.2776,4
0.0741,1.6851,0.0000,12.0000,-0.0004,-13.5548,13.5212,-2.8822,2.1621,0.7201,23.2807,4
0.0741,1.6812,0.0000,12.0000,-0.0004,-13.5493,13.5158,-2.8848,2.1555,0.7292,23.2839,4
0.0741,1.6774,0.0000,12.0000,-0.0004,-13.5434,13.5098,-2.8873,2.1490,0.7384,23.2870,4
0.0741,1.6736,0.0000,12.0000,-0.0003,-13.5369,13.5034,-2.8899,2.1424,0.7475,23.2902,4
0.0741,1.6698,0.0000,12.0000,-0.0003,-13.5301,13.4965,-2.8924,2.1358,0.7566,23.2933,4
0.0742,1.6660,0.0000,12.0000,-0.0003,-13.5227,13.4892,-2.8949,2.1291,0.7658,23.2965,4
0.0742,1.6624,0.0000,12.0000,-0.0003,-13.5150,13.4815,-2.8973,2.1225,0.7749,23.2996,4
0.0742,1.6587,0.0000,12.0000,-0.0003,-13.5069,13.4734,-2.8998,2.1158,0.7840,23.3027,4
0.0742,1.6551,0.0000,12.0000,-0.0003,-13.4984,13.4649,-2.9022,2.1091,0.7930,23.3059,4
0.0742,1.6516,0.0000,12.0000,-0.0003,-13.4896,13.4560,-2.9046,2.1024,0.8021,23.3090,4
0.0742,1.6480,0.0000,12.0000,-0.0002,-13.4804,13.4468,-2.9069,2.0957,0.8112,23.3122,4
0.0742,1.6446,0.0000,12.0000,-0.0002,-13.4709,13.4373,-2.9092,2.0889,0.8203,23.3153,4
0.0742,1.6411,0.0000,12.0000,-0.0002,-13.4611,13.4275,-2.9115,2.0822,0.8293,23.3184,4
0.0742,1.6378,0.0000,12.0000,-0.0002,-13.4509,13.4174,-2.9138,2.0754,0.8384,23.3216,4
0.0742,1.6344,0.0000,12.0000,-0.0002,-13.4406,13.4070,-2.9160,2.0685,0.8474,23.3247,4
0.0743,1.6311,0.0000,12.0000,-0.0002,-13.4299,13.3964,-2.9182,2.0617,0.8565,23.3279,4
0.0743,1.6279,0.0000,12.0000,-0.0002,-13.4190,13.3854,-2.9204,2.0549,0.8655,23.3310,4
0.0743,1.6246,0.0000,12.0000,-0.0002,-13.4078,13.3743,-2.9225,2.0480,0.8745,23.3341,4
0.0743,1.6215,0.0000,12.0000,-0.0002,-13.3964,13.3629,-2.9246,2.0411,0.8835,23.3373,4
0.0743,1.6183,0.0000,12.0000,-0.0002,-13.3848,13.3513,-2.9267,2.0342,0.8925,23.3404,4
0.0743,1.6153,0.0000,12.0000,-0.0001,-13.3730,13.3395,-2.9288,2.0272,0.9015,23.3436,4
0.0743,1.6122,0.0000,12.0000,-0.0001,-13.3610,13.3275,-2.9308,2.0203,0.9105,23.3467,4
0.0743,1.6092,0.0000,12.0000,-0.0001,-13.3488,13.3152,-2.9328,2.0133,0.9195,23.3499,4
0.0743,1.6063,0.0000,12.0000,-0.0001,-13.3364,13.3028,-2.9347,2.0063,0.9284,23.3530,4
0.0743,1.6034,0.0000,12.0000,-0.0001,-13.3238,13.2903,-2.9367,1.9993,0.9374,23.3561,4
0.0744,1.6005,0.0000,12.0000,-0.0001,-13.3111,13.2775,-2.9386,1.9923,0.9463,23.3593,4
0.0744,1.5977,0.0000,12.0000,-0.0001,-13.2982,13.2646,-2.9405,1.9852,0.9553,23.3624,4
0.0744,1.5949,0.0000,12.0000,-0.0001,-13.2851,13.2516,-2.9423,1.9781,0.9642,23.3656,4
0.0744,1.5921,0.0000,12.0000,-0.0001,-13.2719,13.2384,-2.9442,1.9710,0.9731,23.3687,4
0.0744,1.5895,0.0000,12.0000,-0.0001,-13.2586,13.2251,-2.9460,1.9639,0.9820,23.3718,4
0.0744,1.5868,0.0000,12.0000,-0.0001,-13.2452,13.2116,-2.9477,1.9568,0.9909,23.3750,4
0.0744,1.5842,0.0000,12.0000,-0.0001,-13.2316,13.1980,-2.9495,1.9496,0.9998,23.3781,4
0.0744,1.5816,0.0000,12.0000,-0.0001,-13.2179,13.1843,-2.9512,1.9425,1.0087,23.3813,4
0.0744,1.5791,0.0000,12.0000,-0.0001,-13.2040,13.1705,-2.9528,1.9353,1.0176,23.3844,4
0.0744,1.5766,0.0000,12.0000,-0.0001,-13.1901,13.1566,-2.9545,1.9281,1.0264,23.3875,4
0.0745,1.5742,0.0000,12.0000,-0.0001,-13.1761,13.1425,-2.9561,1.9208,1.0353,23.3907,4
0.0745,1.5718,0.0000,12.0000,-0.0001,-13.1619,13.1284,-2.9577,1.9136,1.0441,23.3938,4
0.0745,1.5695,0.0000,12.0000,-0.0001,-13.1477,13.1142,-2.9593,1.9063,1.0530,23.3970,4
0.0745,1.5672,0.0000,12.0000,-0.0001,-13.1334,13.0998,-2.9608,1.8990,1.0618,23.4001,4
0.0745,1.5649,0.0000,12.0000,-0.0001,-13.1190,13.0854,-2.9623,1.8917,1.0706,23.4033,4
0.0745,1.5627,0.0000,12.0000,-0.0001,-13.1045,13.0709,-2.9638,1.8844,1.0794,23.4064,4
0.0745,1.5605,0.0000,12.0000,-0.0001,-13.0899,13.0564,-2.9652,1.8770,1.0882,23.4095,4
0.0745,1.5584,0.0000,12.0000,-0.0000,-13.0753,13.0417,-2.9666,1.8697,1.0969,23.4127,4
0.0745,1.5563,0.0000,12.0000,-0.0000,-13.0605,13.0270,-2.9680,1.8623,1.1057,23.4158,4
0.0745,1.5543,0.0000,12.0000,-0.0000,-13.0457,13.0122,-2.9694,1.8549,1.1145,23.4190,4
0.0746,1.5523,0.0000,12.0000,-0.0000,-13.0309,12.9973,-2.9707,1.8475,1.1232,23.4221,4
0.0746,1.5504,0.0000,12.0000,-0.0000,-13.0160,12.9824,-2.9720,1.8401,1.1319,23.4252,4
0.0746,1.5485,0.0000,12.0000,-0.0000,-13.0010,12.9674,-2.9733,1.8326,1.1407,23.4284,4
0.0746,1.5466,0.0000,12.0000,-0.0000,-12.9859,12.9524,-2.9745,1.8251,1.1494,23.4315,4
0.0746,1.5448,0.0000,12.0000,-0.0000,-12.9708,12.9373,-2.9757,1.8177,1.1581,23.4347,4
0.0746,1.5430,0.0000,12.0000,-0.0000,-12.9557,12.9221,-2.9769,1.8102,1.1668,23.4378,4
0.0746,1.5413,0.0000,12.0000,-0.0000,-12.9405,12.9069,-2.9781,1.8026,1.1754,23.4409,4
0.0746,1.5396,0.0000,12.0000,-0.0000,-12.9252,12.8917,-2.9792,1.7951,1.1841,23.4441,4
0.0746,1.5380,0.0000,12.0000,-0.0000,-12.9099,12.8764,-2.9803,1.7875,1.1928,23.4472,4
0.0746,1.5364,0.0000,12.0000,-0.0000,-12.8946,12.8610,-2.9813,1.7799,1.2014,23.4504,4
0.0747,1.5348,0.0000,12.0000,-0.0000,-12.8792,12.8457,-2.9824,1.7724,1.2100,23.4535,4
0.0747,1.5333,0.0000,12.0000,-0.0000,-12.8638,12.8302,-2.9834,1.7647,1.2186,23.4567,4
0.0747,1.5318,0.0000,12.0000,-0.0000,-12.8483,12.8148,-2.9844,1.7571,1.2272,23.4598,4
0.0747,1.5304,0.0000,12.0000,-0.0000,-12.8328,12.7993,-2.9853,1.7495,1.2358,23.4629,4
0.0747,1.5290,0.0000,12.0000,-0.0000,-12.8173,12.7837,-2.9862,1.7418,1.2444,23.4661,4
0.0747,1.5277,0.0000,12.0000,-0.0000,-12.8017,12.7681,-2.9871,1.7341,1.2530,23.4692,4
0.0747,1.5264,0.0000,12.0000,-0.0000,-12.7861,12.7525,-2.9880,1.7264,1.2615,23.4724,4
0.0747,1.5252,0.0000,12.0000,-0.0000,-12.7704,12.7369,-2.9888,1.7187,1.2701,23.4755,4
0.0747,1.5240,0.0000,12.0000,-0.0000,-12.7548,12.7212,-2.9896,1.7110,1.2786,23.4786,4
0.0747,1.5228,0.0000,12.0000,-0.0000,-12.7391,12.7055,-2.9904,1.7032,1.2871,23.4818,4
0.0748,1.5217,0.0000,12.0000,-0.0000,-12.7233,12.6898,-2.9911,1.6955,1.2956,23.4849,4
0.0748,1.5207,0.0000,12.0000,-0.0000,-12.7076,12.6740,-2.9918,1.6877,1.3041,23.4881,4
0.0748,1.5196,0.0000,12.0000,-0.0000,-12.6918,12.6583,-2.9925,1.6799,1.3126,23.4912,4
0.0748,1.5187,0.0000,12.0000,-0.0000,-12.6760,12.6425,-2.9931,1.6721,1.3211,23.4943,4
0.0748,1.5177,0.0000,12.0000,-0.0000,-12.6602,12.6266,-2.9938,1.6642,1.3295,23.4975,4
0.0748,1.5168,0.0000,12.0000,-0.0000,-12.6443,12.6108,-2.9944,1.6564,1.3380,23.5006,4
0.0748,1.5160,0.0000,12.0000,-0.0000,-12.6284,12.5949,-2.9949,1.6485,1.3464,23.5038,4
0.0748,1.5152,0.0000,12.0000,-0.0000,-12.6126,12.5790,-2.9955,1.6406,1.3548,23.5069,4
0.0748,1.5144,0.0000,12.0000,-0.0000,-12.5966,12.5631,-2.9960,1.6327,1.3632,23.5101,4
0.0748,1.5137,0.0000,12.0000,-0.0000,-12.5807,12.5472,-2.9964,1.6248,1.3716,23.5132,4
0.0749,1.5131,0.0000,12.0000,-0.0000,-12.5648,12.5312,-2.9969,1.6169,1.3800,23.5163,4
0.0749,1.5124,0.0000,12.0000,-0.0000,-12.5488,12.5153,-2.9973,1.6090,1.3883,23.5195,4
0.0749,1.5119,0.0000,12.0000,-0.0000,-12.5328,12.4993,-2.9977,1.6010,1.3967,23.5226,4
0.0749,1.5113,0.0000,12.0000,-0.0000,-12.5168,12.4833,-2.9980,1.5930,1.4050,23.5258,4
0.0749,1.5108,0.0000,12.0000,-0.0000,-12.5008,12.4673,-2.9984,1.5850,1.4133,23.5289,4
0.0749,1.5104,0.0000,12.0000,-0.0000,-12.4848,12.4512,-2.9987,1.5770,1.4216,23.5320,4
0.0749,1.5100,0.0000,12.0000,-0.0000,-12.4687,12.4352,-2.9989,1.5690,1.4299,23.5352,4
0.0749,1.5096,0.0000,12.0000,-0.0000,-12.4527,12.4191,-2.9992,1.5609,1.4382,23.5383,4
0.0749,1.5093,0.0000,12.0000,-0.0000,-12.4366,12.4031,-2.9994,1.5529,1.4465,23.5415,4
0.0749,1.5091,0.0000,12.0000,-0.0000,-12.4205,12.3870,-2.9995,1.5448,1.4547,23.5446,4
0.0750,1.5088,0.0000,12.0000,-0.0000,-12.4044,12.3709,-2.9997,1.5367,1.4630,23.5477,4
0.0750,1.5087,0.0000,12.0000,-0.0000,-12.3883,12.3548,-2.9998,1.5286,1.4712,23.5509,4
0.0750,1.5085,0.0000,12.0000,-0.0000,-12.3722,12.3387,-2.9999,1.5205,1.4794,23.5540,4
0.0750,1.5084,0.0000,12.0000,-0.0000,-12.3561,12.3225,-3.0000,1.5124,1.4876,23.5572,4
0.0750,1.5084,0.0000,12.0000,-0.0000,-12.3399,12.3064,-3.0000,1.5042,1.4958,23.5603,4
0.0750,1.5084,0.0000,12.0000,-0.0000,-12.3238,12.2903,-3.0000,1.4961,1.5039,23.5635,4
0.0750,1.5084,0.0000,12.0000,-0.0000,-12.3077,12.2741,-3.0000,1.4879,1.5121,23.5666,4
0.0750,1.5085,0.0000,12.0000,-0.0000,-12.2915,12.2579,-2.9999,1.4797,1.5202,23.5697,4
0.0750,1.5087,0.0000,12.0000,-0.0000,-12.2753,12.2418,-2.9998,1.4715,1.5283,23.5729,4
0.0750,1.5088,0.0000,12.0000,-0.0000,-12.2591,12.2256,-2.9997,1.4633,1.5364,23.5760,4
0.0751,1.5091,0.0000,12.0000,-0.0000,-12.2430,12.2094,-2.9996,1.4551,1.5445,23.5792,4
0.0751,1.5093,0.0000,12.0000,-0.0000,-12.2268,12.1932,-2.9994,1.4468,1.5526,23.5823,4
0.0751,1.5096,0.0000,12.0000,-0.0000,-12.2106,12.1770,-2.9992,1.4385,1.5606,23.5854,4
0.0751,1.5100,0.0000,12.0000,-0.0000,-12.1944,12.1608,-2.9989,1.4303,1.5687,23.5886,4
0.0751,1.5104,0.0000,12.0000,-0.0000,-12.1782,12.1446,-2.9987,1.4220,1.5767,23.5917,4
0.0751,1.5108,0.0000,12.0000,-0.0000,-12.1620,12.1284,-2.9984,1.4137,1.5847,23.5949,4
0.0751,1.5113,0.0000,12.0000,-0.0000,-12.1457,12.1122,-2.9980,1.4054,1.5927,23.5980,4
0.0751,1.5118,0.0000,12.0000,-0.0000,-12.1295,12.0960,-2.9977,1.3970,1.6007,23.6011,4
0.0751,1.5124,0.0000,12.0000,-0.0000,-12.1133,12.0797,-2.9973,1.3887,1.6086,23.6043,4
0.0751,1.5130,0.0000,12.0000,-0.0000,-12.0971,12.0635,-2.9969,1.3803,1.6166,23.6074,4
0.0752,1.5137,0.0000,12.0000,-0.0000,-12.0808,12.0473,-2.9965,1.3719,1.6245,23.6106,4
0.0752,1.5144,0.0000,12.0000,-0.0000,-12.0646,12.0310,-2.9960,1.3636,1.6324,23.6137,4
0.0752,1.5152,0.0000,12.0000,-0.0000,-12.0483,12.0148,-2.9955,1.3552,1.6403,23.6169,4
0.0752,1.5160,0.0000,12.0000,-0.0000,-12.0321,11.9986,-2.9949,1.3467,1.6482,23.6200,4
0.0752,1.5168,0.0000,12.0000,-0.0000,-12.0159,11.9823,-2.9944,1.3383,1.6561,23.6231,4
0.0752,1.5177,0.0000,12.0000,-0.0000,-11.9996,11.9661,-2.9938,1.3299,1.6639,23.6263,4
0.0752,1.5186,0.0000,12.0000,-0.0000,-11.9834,11.9498,-2.9932,1.3214,1.6718,23.6294,4
0.0752,1.5196,0.0000,12.0000,-0.0000,-11.9671,11.9336,-2.9925,1.3130,1.6796,23.6326,4
0.0752,1.5206,0.0000,12.0000,-0.0000,-11.9509,11.9173,-2.9918,1.3045,1.6874,23.6357,4
0.0752,1.5217,0.0000,12.0000,-0.0000,-11.9346,11.9011,-2.9911,1.2960,1.6952,23.6388,4
0.0753,1.5228,0.0000,12.0000,-0.0000,-11.9184,11.8848,-2.9904,1.2875,1.7029,23.6420,4
0.0753,1.5239,0.0000,12.0000,-0.0000,-11.9021,11.8686,-2.9896,1.2790,1.7107,23.6451,4
0.0753,1.5251,0.0000,12.0000,-0.0000,-11.8858,11.8523,-2.9888,1.2704,1.7184,23.6483,4
0.0753,1.5264,0.0000,12.0000,-0.0000,-11.8696,11.8360,-2.9880,1.2619,1.7261,23.6514,4
0.0753,1.5277,0.0000,12.0000,-0.0000,-11.8533,11.8198,-2.9871,1.2533,1.7338,23.6545,4
0.0753,1.5290,0.0000,12.0000,-0.0000,-11.8371,11.8035,-2.9863,1.2448,1.7415,23.6577,4
0.0753,1.5304,0.0000,12.0000,-0.0000,-11.8208,11.7873,-2.9853,1.2362,1.7492,23.6608,4
0.0753,1.5318,0.0000,12.0000,-0.0000,-11.8046,11.7710,-2.9844,1.2276,1.7568,23.6640,4
0.0753,1.5332,0.0000,12.0000,-0.0000,-11.7883,11.7548,-2.9834,1.2190,1.7644,23.6671,4
0.0753,1.5348,0.0000,12.0000,-0.0000,-11.7721,11.7385,-2.9824,1.2104,1.7721,23.6703,4
0.0754,1.5363,0.0000,12.0000,-0.0000,-11.7558,11.7223,-2.9814,1.2017,1.7796,23.6734,4
0.0754,1.5379,0.0000,12.0000,-0.0000,-11.7396,11.7060,-2.9803,1.1931,1.7872,23.6765,4
0.0754,1.5395,0.0000,12.0000,-0.0000,-11.7233,11.6898,-2.9792,1.1844,1.7948,23.6797,4
0.0754,1.5412,0.0000,12.0000,-0.0000,-11.7071,11.6735,-2.9781,1.1758,1.8023,23.6828,4
0.0754,1.5429,0.0000,12.0000,-0.0000,-11.6908,11.6573,-2.9770,1.1671,1.8099,23.6860,4
0.0754,1.5447,0.0000,12.0000,-0.0000,-11.6746,11.6410,-2.9758,1.1584,1.8174,23.6891,4
0.0754,1.5465,0.0000,12.0000,-0.0000,-11.6583,11.6248,-2.9746,1.1497,1.8248,23.6922,4
